symbol,display_symbol,label,thai_name,asset_type,exchange,market,sector,industry,country,currency,aliases,index_memberships,yfinance_symbol,enabled,searchable,coverage_status,security_type,set_symbol,source
NEP.BK,NEP,NEP REALTY AND INDUSTRY PUBLIC COMPANY LIMITED,บริษัท เอ็นอีพี อสังหาริมทรัพย์ และอุตสาหกรรม จำกัด (มหาชน),stock,SET,Thailand,Fashion,Consumer Products,Thailand,THB,NEP|NEP REALTY AND INDUSTRY PUBLIC COMPANY LIMITED|NEP REALTY AND INDUSTRY|บริษัท เอ็นอีพี อสังหาริมทรัพย์ และอุตสาหกรรม จำกัด (มหาชน)|เอ็นอีพีอสังหาริมทรัพย์และอุตสาหกรรม|บริษัท|เอ็นอีพี|อสังหาริมทรัพย์|และอุตสาหกรรม|จำกัด|มหาชน|NEJM,,NEP.BK,true,true,verified_set_public_listing_partial,S,NEP,set_public_stock_list_api
NER-F.BK,NER-F,NORTH EAST RUBBER PUBLIC COMPANY LIMITED,บริษัท นอร์ทอีส รับเบอร์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Agribusiness,Agro & Food Industry,Thailand,THB,NER-F|NER|NORTH EAST RUBBER PUBLIC COMPANY LIMITED|NORTH EAST RUBBER|บริษัท นอร์ทอีส รับเบอร์ จำกัด (มหาชน)|นอร์ทอีสรับเบอร์|บริษัท|นอร์ทอีส|รับเบอร์|จำกัด|มหาชน,,NER-F.BK,true,true,verified_set_public_listing_partial,F,NER-F,set_public_stock_list_api
NER.BK,NER,NORTH EAST RUBBER PUBLIC COMPANY LIMITED,บริษัท นอร์ทอีส รับเบอร์ จำกัด (มหาชน),stock,SET,Thailand,Agribusiness,Agro & Food Industry,Thailand,THB,NER|NORTH EAST RUBBER PUBLIC COMPANY LIMITED|NORTH EAST RUBBER|บริษัท นอร์ทอีส รับเบอร์ จำกัด (มหาชน)|นอร์ทอีสรับเบอร์|บริษัท|นอร์ทอีส|รับเบอร์|จำกัด|มหาชน,,NER.BK,true,true,verified_set_public_listing_partial,S,NER,set_public_stock_list_api
NETBAY-F.BK,NETBAY-F,NETBAY PUBLIC COMPANY LIMITED,บริษัท เน็ตเบย์ จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Technology,Thailand,THB,NETBAY-F|NETBAY|NETBAY PUBLIC COMPANY LIMITED|บริษัท เน็ตเบย์ จำกัด (มหาชน)|เน็ตเบย์|บริษัท|จำกัด|มหาชน,,NETBAY-F.BK,true,true,verified_set_public_listing_partial,F,NETBAY-F,set_public_stock_list_api
NETBAY.BK,NETBAY,NETBAY PUBLIC COMPANY LIMITED,บริษัท เน็ตเบย์ จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Technology,Thailand,THB,NETBAY|NETBAY PUBLIC COMPANY LIMITED|บริษัท เน็ตเบย์ จำกัด (มหาชน)|เน็ตเบย์|บริษัท|จำกัด|มหาชน,,NETBAY.BK,true,true,verified_set_public_listing_partial,S,NETBAY,set_public_stock_list_api
NEW-F.BK,NEW-F,WATTANA KARNPAET PUBLIC COMPANY LIMITED,บริษัท วัฒนาการแพทย์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Healthcare Services,Services,Thailand,THB,NEW-F|NEW|WATTANA KARNPAET PUBLIC COMPANY LIMITED|WATTANA KARNPAET|บริษัท วัฒนาการแพทย์ จำกัด (มหาชน)|วัฒนาการแพทย์|บริษัท|จำกัด|มหาชน,,NEW-F.BK,true,true,verified_set_public_listing_partial,F,NEW-F,set_public_stock_list_api
NEW.BK,NEW,WATTANA KARNPAET PUBLIC COMPANY LIMITED,บริษัท วัฒนาการแพทย์ จำกัด (มหาชน),stock,SET,Thailand,Healthcare Services,Services,Thailand,THB,NEW|WATTANA KARNPAET PUBLIC COMPANY LIMITED|WATTANA KARNPAET|บริษัท วัฒนาการแพทย์ จำกัด (มหาชน)|วัฒนาการแพทย์|บริษัท|จำกัด|มหาชน,,NEW.BK,true,true,verified_set_public_listing_partial,S,NEW,set_public_stock_list_api
NEX-F.BK,NEX-F,NEX POINT PUBLIC COMPANY LIMITED,บริษัท เน็กซ์ พอยท์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Automotive,Industrials,Thailand,THB,NEX-F|NEX|NEX POINT PUBLIC COMPANY LIMITED|NEX POINT|บริษัท เน็กซ์ พอยท์ จำกัด (มหาชน)|เน็กซ์พอยท์|บริษัท|เน็กซ์|พอยท์|จำกัด|มหาชน|SPPT-F,,NEX-F.BK,true,true,verified_set_public_listing_partial,F,NEX-F,set_public_stock_list_api
NEX.BK,NEX,NEX POINT PUBLIC COMPANY LIMITED,บริษัท เน็กซ์ พอยท์ จำกัด (มหาชน),stock,SET,Thailand,Automotive,Industrials,Thailand,THB,NEX|NEX POINT PUBLIC COMPANY LIMITED|NEX POINT|บริษัท เน็กซ์ พอยท์ จำกัด (มหาชน)|เน็กซ์พอยท์|บริษัท|เน็กซ์|พอยท์|จำกัด|มหาชน|SPPT,,NEX.BK,true,true,verified_set_public_listing_partial,S,NEX,set_public_stock_list_api
NFC-F.BK,NFC-F,NFC PUBLIC COMPANY LIMITED,บริษัท เอ็นเอฟซี จำกัด (มหาชน),foreign_stock,SET,Thailand,Petrochemicals & Chemicals,Industrials,Thailand,THB,NFC-F|NFC|NFC PUBLIC COMPANY LIMITED|บริษัท เอ็นเอฟซี จำกัด (มหาชน)|เอ็นเอฟซี|บริษัท|จำกัด|มหาชน,,NFC-F.BK,true,true,verified_set_public_listing_partial,F,NFC-F,set_public_stock_list_api
NFC.BK,NFC,NFC PUBLIC COMPANY LIMITED,บริษัท เอ็นเอฟซี จำกัด (มหาชน),stock,SET,Thailand,Petrochemicals & Chemicals,Industrials,Thailand,THB,NFC|NFC PUBLIC COMPANY LIMITED|บริษัท เอ็นเอฟซี จำกัด (มหาชน)|เอ็นเอฟซี|บริษัท|จำกัด|มหาชน,,NFC.BK,true,true,verified_set_public_listing_partial,S,NFC,set_public_stock_list_api
NKI-F.BK,NKI-F,THE NAVAKIJ INSURANCE PUBLIC COMPANY LIMITED,บริษัท นวกิจประกันภัย จำกัด (มหาชน),foreign_stock,SET,Thailand,Insurance,Financials,Thailand,THB,NKI-F|NKI|THE NAVAKIJ INSURANCE PUBLIC COMPANY LIMITED|NAVAKIJ INSURANCE|บริษัท นวกิจประกันภัย จำกัด (มหาชน)|นวกิจประกันภัย|บริษัท|จำกัด|มหาชน,,NKI-F.BK,true,true,verified_set_public_listing_partial,F,NKI-F,set_public_stock_list_api
NKI.BK,NKI,THE NAVAKIJ INSURANCE PUBLIC COMPANY LIMITED,บริษัท นวกิจประกันภัย จำกัด (มหาชน),stock,SET,Thailand,Insurance,Financials,Thailand,THB,NKI|THE NAVAKIJ INSURANCE PUBLIC COMPANY LIMITED|NAVAKIJ INSURANCE|บริษัท นวกิจประกันภัย จำกัด (มหาชน)|นวกิจประกันภัย|บริษัท|จำกัด|มหาชน,,NKI.BK,true,true,verified_set_public_listing_partial,S,NKI,set_public_stock_list_api
NKT-F.BK,NKT-F,Nakornthon Hospital Public Company Limited,บริษัท โรงพยาบาลนครธน จำกัด (มหาชน),foreign_stock,SET,Thailand,Healthcare Services,Services,Thailand,THB,NKT-F|NKT|Nakornthon Hospital Public Company Limited|Nakornthon Hospital|บริษัท โรงพยาบาลนครธน จำกัด (มหาชน)|โรงพยาบาลนครธน|บริษัท|จำกัด|มหาชน,,NKT-F.BK,true,true,verified_set_public_listing_partial,F,NKT-F,set_public_stock_list_api
NKT.BK,NKT,Nakornthon Hospital Public Company Limited,บริษัท โรงพยาบาลนครธน จำกัด (มหาชน),stock,SET,Thailand,Healthcare Services,Services,Thailand,THB,NKT|Nakornthon Hospital Public Company Limited|Nakornthon Hospital|บริษัท โรงพยาบาลนครธน จำกัด (มหาชน)|โรงพยาบาลนครธน|บริษัท|จำกัด|มหาชน,,NKT.BK,true,true,verified_set_public_listing_partial,S,NKT,set_public_stock_list_api
NL-F.BK,NL-F,NL Development Public Company Limited,บริษัท เอ็นแอล ดีเวลลอปเมนต์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Construction Services,Property & Construction,Thailand,THB,NL-F|NL|NL Development Public Company Limited|NL Development|บริษัท เอ็นแอล ดีเวลลอปเมนต์ จำกัด (มหาชน)|เอ็นแอลดีเวลลอปเมนต์|บริษัท|เอ็นแอล|ดีเวลลอปเมนต์|จำกัด|มหาชน,,NL-F.BK,true,true,verified_set_public_listing_partial,F,NL-F,set_public_stock_list_api
NL.BK,NL,NL Development Public Company Limited,บริษัท เอ็นแอล ดีเวลลอปเมนต์ จำกัด (มหาชน),stock,SET,Thailand,Construction Services,Property & Construction,Thailand,THB,NL|NL Development Public Company Limited|NL Development|บริษัท เอ็นแอล ดีเวลลอปเมนต์ จำกัด (มหาชน)|เอ็นแอลดีเวลลอปเมนต์|บริษัท|เอ็นแอล|ดีเวลลอปเมนต์|จำกัด|มหาชน,,NL.BK,true,true,verified_set_public_listing_partial,S,NL,set_public_stock_list_api
NNCL-F.BK,NNCL-F,NAVANAKORN PUBLIC COMPANY LIMITED,บริษัท นวนคร จำกัด (มหาชน),foreign_stock,SET,Thailand,Property Development,Property & Construction,Thailand,THB,NNCL-F|NNCL|NAVANAKORN PUBLIC COMPANY LIMITED|NAVANAKORN|บริษัท นวนคร จำกัด (มหาชน)|นวนคร|บริษัท|จำกัด|มหาชน,,NNCL-F.BK,true,true,verified_set_public_listing_partial,F,NNCL-F,set_public_stock_list_api
NNCL.BK,NNCL,NAVANAKORN PUBLIC COMPANY LIMITED,บริษัท นวนคร จำกัด (มหาชน),stock,SET,Thailand,Property Development,Property & Construction,Thailand,THB,NNCL|NAVANAKORN PUBLIC COMPANY LIMITED|NAVANAKORN|บริษัท นวนคร จำกัด (มหาชน)|นวนคร|บริษัท|จำกัด|มหาชน,,NNCL.BK,true,true,verified_set_public_listing_partial,S,NNCL,set_public_stock_list_api
NOBLE-F.BK,NOBLE-F,NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED,บริษัท โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Property Development,Property & Construction,Thailand,THB,NOBLE-F|NOBLE|NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED|NOBLE DEVELOPMENT|บริษัท โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน)|โนเบิลดีเวลลอปเมนท์|บริษัท|โนเบิล|ดีเวลลอปเมนท์|จำกัด|มหาชน,,NOBLE-F.BK,true,true,verified_set_public_listing_partial,F,NOBLE-F,set_public_stock_list_api
NOBLE.BK,NOBLE,NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED,บริษัท โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),stock,SET,Thailand,Property Development,Property & Construction,Thailand,THB,NOBLE|NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED|NOBLE DEVELOPMENT|บริษัท โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน)|โนเบิลดีเวลลอปเมนท์|บริษัท|โนเบิล|ดีเวลลอปเมนท์|จำกัด|มหาชน,,NOBLE.BK,true,true,verified_set_public_listing_partial,S,NOBLE,set_public_stock_list_api
NOVA-F.BK,NOVA-F,NOVA EMPIRE PUBLIC COMPANY LIMITED,บริษัท โนวา เอมไพร์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,NOVA-F|NOVA|NOVA EMPIRE PUBLIC COMPANY LIMITED|NOVA EMPIRE|บริษัท โนวา เอมไพร์ จำกัด (มหาชน)|โนวาเอมไพร์|บริษัท|โนวา|เอมไพร์|จำกัด|มหาชน|TIW-F,,NOVA-F.BK,true,true,verified_set_public_listing_partial,F,NOVA-F,set_public_stock_list_api
NOVA.BK,NOVA,NOVA EMPIRE PUBLIC COMPANY LIMITED,บริษัท โนวา เอมไพร์ จำกัด (มหาชน),stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,NOVA|NOVA EMPIRE PUBLIC COMPANY LIMITED|NOVA EMPIRE|บริษัท โนวา เอมไพร์ จำกัด (มหาชน)|โนวาเอมไพร์|บริษัท|โนวา|เอมไพร์|จำกัด|มหาชน|TIW,,NOVA.BK,true,true,verified_set_public_listing_partial,S,NOVA,set_public_stock_list_api
NPK-F.BK,NPK-F,NEW PLUS KNITTING PUBLIC COMPANY LIMITED,บริษัท นิวพลัสนิตติ้ง จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Consumer Products,Thailand,THB,NPK-F|NPK|NEW PLUS KNITTING PUBLIC COMPANY LIMITED|NEW PLUS KNITTING|บริษัท นิวพลัสนิตติ้ง จำกัด (มหาชน)|นิวพลัสนิตติ้ง|บริษัท|จำกัด|มหาชน,,NPK-F.BK,true,true,verified_set_public_listing_partial,F,NPK-F,set_public_stock_list_api
NPK.BK,NPK,NEW PLUS KNITTING PUBLIC COMPANY LIMITED,บริษัท นิวพลัสนิตติ้ง จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Consumer Products,Thailand,THB,NPK|NEW PLUS KNITTING PUBLIC COMPANY LIMITED|NEW PLUS KNITTING|บริษัท นิวพลัสนิตติ้ง จำกัด (มหาชน)|นิวพลัสนิตติ้ง|บริษัท|จำกัด|มหาชน,,NPK.BK,true,true,verified_set_public_listing_partial,S,NPK,set_public_stock_list_api
NRF-F.BK,NRF-F,NR INSTANT PRODUCE PUBLIC COMPANY LIMITED,บริษัท เอ็นอาร์ อินสแตนท์ โปรดิวซ์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Food & Beverage,Agro & Food Industry,Thailand,THB,NRF-F|NRF|NR INSTANT PRODUCE PUBLIC COMPANY LIMITED|NR INSTANT PRODUCE|บริษัท เอ็นอาร์ อินสแตนท์ โปรดิวซ์ จำกัด (มหาชน)|เอ็นอาร์อินสแตนท์โปรดิวซ์|บริษัท|เอ็นอาร์|อินสแตนท์|โปรดิวซ์|จำกัด|มหาชน,,NRF-F.BK,true,true,verified_set_public_listing_partial,F,NRF-F,set_public_stock_list_api
